name,englishName,year,director,cinima,playTime,endTime
都灵之马,The Turin Horse,2011,贝拉·塔尔/阿尼亚斯·赫拉尼茨基,小西天,2024-05-12 19:10:00,2024-05-12 21:44:00
锁麟囊,The Unicorn Purse,2008,黎涛,小西天(2),2024-05-14 18:30:00,2024-05-14 20:35:00
诗,Poetry,2010,李沧东,小西天,2024-05-14 19:00:00,2024-05-14 21:19:00
罗莎妈妈,Ma' Rosa,2016,布里兰特·曼多萨 Brillante Mendoza,小西天(2),2024-05-15 18:30:00,2024-05-15 20:18:00
美国之窗,Window to America,1952,黄佐临/石挥,百子湾,2024-05-15 19:00:00,2024-05-15 20:07:00
腐蚀,Fushi / Corrosion / 腐蚀 / 腐蝕（2K）,1950,黄佐临,小西天,2024-05-15 19:00:00,2024-05-15 21:26:00
思想问题,Questions in Mind,1950,黄佐临/鲁韧/叶明/丁力/吕复,小西天(2),2024-05-16 18:30:00,2024-05-16 20:20:00
下一个素熙,Next Sohee,2022,郑朱莉,小西天,2024-05-16 19:00:00,2024-05-16 21:17:00
温柔壳,Awakening Spring,2023,王沐,小西天(2),2024-05-17 18:30:00,2024-05-17 20:14:00
好人赫德,National Theatre Live: Good,2023,多米尼克·库克,小西天,2024-05-17 19:00:00,2024-05-17 21:18:00
德州巴黎,"Paris, Texas",1984,维姆·文德斯 Wim Wenders,百子湾,2024-05-17 19:00:00,2024-05-17 21:25:00
四百击,The 400 Blows,1959,弗朗索瓦·特吕弗 François Truffaut,小西天,2024-05-18 11:00:00,2024-05-18 12:39:00
我聘请了职业杀手,I Hired a Contract Killer,1990,阿基·考里斯马基 Aki Kaurismäki,百子湾,2024-05-18 13:30:00,2024-05-18 14:49:00
刺客聂隐娘,The Assassin,2015,侯孝贤,小西天,2024-05-18 13:30:00,2024-05-18 15:16:00
浮云世事,Drifting Clouds,1996,阿基·考里斯马基 Aki Kaurismäki,百子湾,2024-05-18 15:20:00,2024-05-18 16:54:00
江湖儿女,Ash is Purest White,2018,贾樟柯,小西天,2024-05-18 16:00:00,2024-05-18 18:16:00
幻灭,Lost Illusions,2021,泽维尔·吉亚诺利 Xavier Giannoli,百子湾,2024-05-18 17:30:00,2024-05-18 19:59:00
穆赫兰道,Mulholland Drive,2001,大卫·林奇 David Lynch,小西天,2024-05-18 19:00:00,2024-05-18 21:27:00
春天的故事,A Tale of Springtime,1990,埃里克·侯麦 Éric Rohmer,小西天,2024-05-19 11:00:00,2024-05-19 12:47:00
没有过去的男人,The Man Without a Past,2002,阿基·考里斯马基 Aki Kaurismäki,百子湾,2024-05-19 13:30:00,2024-05-19 15:07:00
冬天的故事,A Tale of Winter,1992,埃里克·侯麦 Éric Rohmer,小西天,2024-05-19 13:30:00,2024-05-19 15:24:00
薄暮之光,Lights in the Dusk,2007,阿基·考里斯马基 Aki Kaurismäki,百子湾,2024-05-19 15:40:00,2024-05-19 16:58:00
夏天的故事,A Summer's Tale,1996,埃里克·侯麦 Éric Rohmer,小西天,2024-05-19 16:15:00,2024-05-19 18:09:00
乡愁,Nostalghia,1983,安德烈·塔可夫斯基 Andrei Tarkovsky,百子湾,2024-05-19 17:30:00,2024-05-19 19:36:00
秋天的故事,Autumn Tale,1998,埃里克·侯麦 Éric Rohmer,小西天,2024-05-19 19:00:00,2024-05-19 20:51:00
春节大联欢,The Spring Festival Gala,1956,张骏祥/谢晋,小西天(2),2024-05-21 18:30:00,2024-05-21 19:54:00
风声,The Message,2009,陈国富/高群书,小西天,2024-05-21 19:00:00,2024-05-21 20:58:00
鸟类变形记,The Metamorphosis of Birds,2020,卡塔里娜·瓦斯康塞洛斯,小西天(2),2024-05-22 18:30:00,2024-05-22 20:11:00
美国之窗,Window to America,1952,黄佐临/石挥,小西天,2024-05-22 19:00:00,2024-05-22 20:07:00
假凤虚凰,Phony Phoenixes,1947,黄佐临,百子湾,2024-05-22 19:00:00,2024-05-22 20:31:00
为了和平,For Peace,1956,黄临佐,小西天(2),2024-05-23 18:30:00,2024-05-23 20:15:00
菊次郎的夏天,Kikujiro,1999,北野武,小西天,2024-05-23 19:00:00,2024-05-23 21:01:00
柔情史,Girls Always Happy,2018,杨明明,小西天(2),2024-05-24 18:30:00,2024-05-24 20:26:00
金币灰黄,Leila's Brothers,2022,赛义德·鲁斯塔伊,百子湾,2024-05-24 19:00:00,2024-05-24 21:40:00
地下,Underground,1995,埃米尔·库斯图里卡 Emir Kusturiča,小西天,2024-05-24 19:00:00,2024-05-24 21:50:00
对不起，我们错过了你,Sorry We Missed You,2019,肯·洛奇 Ken Loach,小西天,2024-05-25 10:30:00,2024-05-25 12:11:00
十诫（上）,Dekalog(1-5),1989,克日什托夫·基耶斯洛夫斯基 Krzysztof Kieślowski,小西天,2024-05-25 13:00:00,2024-05-25 17:41:00
春天的故事,A Tale of Springtime,1990,埃里克·侯麦 Éric Rohmer,百子湾,2024-05-25 13:30:00,2024-05-25 15:17:00
冬天的故事,A Tale of Winter,1992,埃里克·侯麦 Éric Rohmer,百子湾,2024-05-25 16:00:00,2024-05-25 17:54:00
法式火锅,The Taste of Things,2023,陈英雄,百子湾,2024-05-25 18:30:00,2024-05-25 20:45:00
雷曼兄弟三部曲,National Theatre Live: The Lehman Trilogy,2019,萨姆·门德斯,小西天,2024-05-25 19:00:00,2024-05-25 22:52:00
琳达想吃鸡肉！,Chicken for Linda!,2023,塞巴斯蒂安·劳德巴克/奇娅拉·马尔塔,小西天,2024-05-26 11:00:00,2024-05-26 12:16:00
十诫（下）,Dekalog(6-10),1989,克日什托夫·基耶斯洛夫斯基 Krzysztof Kieślowski,小西天,2024-05-26 13:00:00,2024-05-26 17:43:00
夏天的故事,A Summer's Tale,1996,埃里克·侯麦 Éric Rohmer,百子湾,2024-05-26 13:30:00,2024-05-26 15:24:00
秋天的故事,Autumn Tale,1998,埃里克·侯麦 Éric Rohmer,百子湾,2024-05-26 16:00:00,2024-05-26 17:51:00
青木瓜之味,The Scent of Green Papaya,1993,陈英雄,百子湾,2024-05-26 18:30:00,2024-05-26 20:09:00
独自在夜晚的海边,On the Beach at Night Alone,2017,洪常秀,小西天,2024-05-26 19:00:00,2024-05-26 20:40:00
双推磨,Bean-Curd House,1954,黄佐临,小西天(2),2024-05-28 18:30:00,2024-05-28 19:14:00
四百击,The 400 Blows,1959,弗朗索瓦·特吕弗 François Truffaut,小西天,2024-05-28 19:00:00,2024-05-28 20:39:00
诗,Poetry,2010,李沧东,小西天(2),2024-05-29 18:30:00,2024-05-29 20:49:00
三毛学生意,Sanmao xue shengyi / Three Hairs Learns Business / 三毛学生意 / 三毛學生意（2K）,1958,黄佐临,小西天,2024-05-29 19:00:00,2024-05-29 20:15:00
夜店,Ye dian / Night Inn / 夜店（2K）,1947,黄佐临,百子湾,2024-05-29 19:00:00,2024-05-29 20:51:00
长江图,Crosscurrent,2016,杨超,小西天(2),2024-05-30 18:30:00,2024-05-30 20:25:00
幻灭,Lost Illusions,2021,泽维尔·吉亚诺利 Xavier Giannoli,小西天,2024-05-30 19:00:00,2024-05-30 21:29:00
琳达想吃鸡肉！,Chicken for Linda!,2023,塞巴斯蒂安·劳德巴克/奇娅拉·马尔塔,小西天(2),2024-05-31 18:30:00,2024-05-31 19:46:00
下一个素熙,Next Sohee,2022,郑朱莉,百子湾,2024-05-31 19:00:00,2024-05-31 21:17:00
穆赫兰道,Mulholland Drive,2001,大卫·林奇 David Lynch,小西天,2024-05-31 19:00:00,2024-05-31 21:27:00
